City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Trivandrum,DreamsAttingal,Tamil,10:00,Recliner,₹350,11,11
Trivandrum,DreamsAttingal,Tamil,10:00,Sofa,₹200,60,60
Trivandrum,DreamsAttingal,Tamil,10:00,Recliner,₹350,11,11
Trivandrum,DreamsAttingal,Tamil,10:00,Sofa,₹200,60,60
Palakkad,CowmalyaTheatreKozhinjampara,Tamil,11:00,Gold,₹129.8,207,12
Palakkad,GeethaCinemax2K3DKozhinjampara,Tamil,11:00,Standard,₹110,231,0
Pathanamthitta,DhanyaRemyaPathanamthitta,Tamil,11:00,DhanyaCircle,₹135,422,0
Kottayam,DhanyaRemyaKottayam,Tamil,11:00,Dhanya,₹135,465,6
Kottayam,DhanyaRemyaChanganassery,Tamil,11:00,Dhanya,₹135,423,3
Kollam,DhanyaRemyaKollam,Tamil,11:00,Daimond,₹135,529,3
Idukki,ChandanaCinemaMarayur,Tamil,11:00,BoxLeft,₹129.19,26,0
Idukki,ChandanaCinemaMarayur,Tamil,11:00,BoxRight,₹129.19,24,17
Idukki,ChandanaCinemaMarayur,Tamil,11:00,FirstClasss,₹120,356,327
Trivandrum,SreeKaleeswarySreeSaraswathy2K3DKaliyikkav,Tamil,11:00,RoyalCircle,₹150,87,9
Palakkad,AromaScreen2Palakkad,Tamil,11:15,KingCircle,₹129.8,235,5
Malappuram,SaradaMoviesEdappal,Tamil,11:15,Platinum,₹110,270,6
Palakkad,KAMMoviesVadakkenchery,Tamil,11:30,Platinum,₹120,423,1
Palakkad,KairaliSreeTheatreChittur,Tamil,11:30,Platinum,₹105,234,0
Idukki,EVMCinemasKumily,Tamil,12:00,RoyalCircle,₹129.19,330,140
Palakkad,AnuragCinemaShoranur,Tamil,12:00,Screen2,₹110,113,1
Ernakulam,ShenoysKochi,Tamil,12:15,Diamond,₹220,71,23
Idukki,SilverHillsNaxaCinemas,Tamil,13:00,Silver,₹160,80,0
Ernakulam,PVRForumMallKochi,Tamil,13:10,Recliner,₹500,10,5
Ernakulam,PVRForumMallKochi,Tamil,13:10,Elite,₹220,111,41
Ernakulam,PVRForumMallKochi,Tamil,13:10,Classic,₹180,24,5
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Tamil,13:20,Recliner,₹450,27,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Tamil,13:20,Premium,₹220,165,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Tamil,13:20,Executive,₹170,40,0
Kozhikode,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Tamil,13:30,Screen2,₹129.8,164,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Tamil,13:30,Recliner,₹450,27,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Tamil,13:30,Premium,₹220,165,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Tamil,13:30,Executive,₹170,40,0
Palakkad,CowmalyaTheatreKozhinjampara,Tamil,14:00,Gold,₹129.8,207,12
Palakkad,SathyaMovieHouse3DDolbyAtmosPalakkad,Tamil,14:00,FirstClass,₹129.8,527,4
Idukki,MARBasilEVMTheatreRajakumari,Tamil,14:00,SilverA,₹129.19,178,51
Kottayam,DhanyaRemyaKottayam,Tamil,14:00,Dhanya,₹135,465,0
Kottayam,DhanyaRemyaChanganassery,Tamil,14:00,Dhanya,₹135,423,5
Palakkad,GeethaCinemax2K3DKozhinjampara,Tamil,14:15,Standard,₹110,231,28
Palakkad,AromaScreen2Palakkad,Tamil,14:15,KingCircle,₹129.8,235,46
Palakkad,KAMMoviesVadakkenchery,Tamil,14:30,Platinum,₹120,423,7
