City,Time(IST),Name,Area,Price,Capacity,Booked,Language,Format
Kannur,10:30,ArchanaCineplexRGBLaser4K3DATMOSPayyanur,Standard,₹129.7,131,35,Japanese,2D
Pathanamthitta,10:45,TrinityMovieMaxPathanamthitta,Special,₹150,110,58,Japanese,2D
Alappuzha,11:15,ParadiseCinemaCherthala,Platinum,₹200,20,2,Japanese,2D
Alappuzha,11:15,ParadiseCinemaCherthala,Gold,₹160,184,7,Japanese,2D
Ernakulam,13:00,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Platinum,₹250,11,11,Japanese,2D
Ernakulam,13:00,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Gold,₹190,129,70,Japanese,2D
Palakkad,14:00,SathyaMovieHouse3DDolbyAtmosPalakkad,FirstClass,₹129.8,527,58,Japanese,2D
Ernakulam,16:00,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Platinum,₹250,18,9,Japanese,2D
Ernakulam,16:00,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Gold,₹190,143,27,Japanese,2D
Kozhikode,16:15,PalaxiCinemasHiLITEMALLKozhikode,Recliner,₹470,23,14,Japanese,2D
Kozhikode,16:15,PalaxiCinemasHiLITEMALLKozhikode,Premium,₹240,88,81,Japanese,2D
Kozhikode,16:15,PalaxiCinemasHiLITEMALLKozhikode,Executive,₹180,17,13,Japanese,2D
Kozhikode,16:15,PalaxiCinemasHiLITEMALLKozhikode,Lounger,₹270,14,9,Japanese,2D
Kasaragod,16:30,MagicFramesMehboobTheatreComplex4KKasaragod,Executive,₹129.7,351,8,Japanese,2D
Kozhikode,18:00,PalaxiCinemasHiLITEMALLKozhikode,Recliner,₹599,117,2,Japanese,2D
Pathanamthitta,21:00,TrinityMovieMaxPathanamthitta,Special,₹150,110,9,Japanese,2D
Kozhikode,22:15,PalaxiCinemasHiLITEMALLKozhikode,Recliner,₹470,27,0,Japanese,2D
Kozhikode,22:15,PalaxiCinemasHiLITEMALLKozhikode,Premium,₹240,165,11,Japanese,2D
Kozhikode,22:15,PalaxiCinemasHiLITEMALLKozhikode,Executive,₹180,40,1,Japanese,2D
Trivandrum,10:20,PVRLULULuluInternationalShoppingMallTrivandrum,Classic,₹210,65,54,Japanese,2D
Trivandrum,10:20,PVRLULULuluInternationalShoppingMallTrivandrum,Prime,₹230,34,34,Japanese,2D
Trivandrum,10:20,PVRLULULuluInternationalShoppingMallTrivandrum,Recliner,₹450,8,8,Japanese,2D
Ernakulam,10:45,CinepolisCentreSquareMallErnakulamKochi,Normal,₹130,13,13,Japanese,2D
Ernakulam,10:45,CinepolisCentreSquareMallErnakulamKochi,Executive,₹130,26,25,Japanese,2D
Ernakulam,10:45,CinepolisCentreSquareMallErnakulamKochi,Premium,₹130,67,62,Japanese,2D
Palakkad,11:00,VrindavanTheatreKozhinjampara,FirstClass,₹129.8,184,5,Japanese,2D
Thrissur,13:05,INOXSobhaCityMallPuzhakkalThrissur,Executive,₹130,26,5,Japanese,2D
Thrissur,13:05,INOXSobhaCityMallPuzhakkalThrissur,Club,₹190,155,139,Japanese,2D
Thrissur,13:05,INOXSobhaCityMallPuzhakkalThrissur,Royal,₹190,32,31,Japanese,2D
Thrissur,13:05,INOXSobhaCityMallPuzhakkalThrissur,RoyalRecliner,₹350,10,6,Japanese,2D
Trivandrum,13:10,CinepolisMOTEanchakkalThiruvananthapuram,Normal,₹180,34,17,Japanese,2D
Trivandrum,13:10,CinepolisMOTEanchakkalThiruvananthapuram,Executive,₹200,85,84,Japanese,2D
Trivandrum,13:10,CinepolisMOTEanchakkalThiruvananthapuram,PlatinumPremium,₹280,50,49,Japanese,2D
Ernakulam,13:15,CinepolisVIPCentreSquareMallErnakulamKochi,VipExecutive,₹450,22,6,Japanese,2D
Ernakulam,13:15,CinepolisVIPCentreSquareMallErnakulamKochi,VipPremium,₹500,54,46,Japanese,2D
Ernakulam,13:20,PVRForumMallNH47Kochi,Classic,₹190,14,3,Japanese,2D
Ernakulam,13:20,PVRForumMallNH47Kochi,Elite,₹270,125,121,Japanese,2D
Ernakulam,13:20,PVRForumMallNH47Kochi,Recliner,₹600,8,8,Japanese,2D
Ernakulam,15:40,PVROberonMosqueRoadKochi,Classic,₹140,36,35,Japanese,2D
Ernakulam,15:40,PVROberonMosqueRoadKochi,ClassicPlus,₹160,81,81,Japanese,2D
Ernakulam,15:50,PVRLuluLuluInternationalShoppingMallKochi,Classic,₹140,39,39,Japanese,2D
Ernakulam,15:50,PVRLuluLuluInternationalShoppingMallKochi,ClassicPlus,₹160,91,91,Japanese,2D
Ernakulam,15:50,PVRLuluLuluInternationalShoppingMallKochi,Prime,₹180,64,64,Japanese,2D
Ernakulam,15:50,PVRLuluLuluInternationalShoppingMallKochi,Recliner,₹350,9,9,Japanese,2D
Ernakulam,16:30,CinepolisVIPCentreSquareMallErnakulamKochi,VipExecutive,₹450,22,1,Japanese,2D
Ernakulam,16:30,CinepolisVIPCentreSquareMallErnakulamKochi,VipPremium,₹500,54,13,Japanese,2D
Thrissur,16:45,ChembakasseryCinemas4K3DDolbyAtmosTempleRoadIrinjalakuda,RoyalCircle,₹129.8,213,6,Japanese,2D
Palakkad,18:00,VrindavanTheatreKozhinjampara,FirstClass,₹129.8,184,6,Japanese,2D
Trivandrum,19:05,PVRLULULuluInternationalShoppingMallTrivandrum,Classic,₹210,65,65,Japanese,2D
Trivandrum,19:05,PVRLULULuluInternationalShoppingMallTrivandrum,Prime,₹230,34,23,Japanese,2D
Trivandrum,19:05,PVRLULULuluInternationalShoppingMallTrivandrum,Recliner,₹450,8,8,Japanese,2D
Ernakulam,20:10,CinepolisCentreSquareMallErnakulamKochi,Normal,₹140,13,0,Japanese,2D
Ernakulam,20:10,CinepolisCentreSquareMallErnakulamKochi,Executive,₹160,26,6,Japanese,2D
Ernakulam,20:10,CinepolisCentreSquareMallErnakulamKochi,Premium,₹180,67,46,Japanese,2D
Trivandrum,21:00,CinepolisMOTEanchakkalThiruvananthapuram,Normal,₹180,34,0,Japanese,2D
Trivandrum,21:00,CinepolisMOTEanchakkalThiruvananthapuram,Executive,₹200,85,57,Japanese,2D
Trivandrum,21:00,CinepolisMOTEanchakkalThiruvananthapuram,PlatinumPremium,₹280,50,36,Japanese,2D
