State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kochi,"BMS|PvrForumMallKochi",English,10:10,Recliner,₹330,10,0
Kerala,Kochi,"BMS|PvrForumMallKochi",English,10:10,Elite,₹190,111,28
Kerala,Kochi,"BMS|PvrForumMallKochi",English,10:10,Classic,₹170,24,0
Kerala,Kochi,"BMS|PvrLuluKochi",English,10:20,Recliner,₹380,10,0
Kerala,Kochi,"BMS|PvrLuluKochi",English,10:20,Prime,₹220,68,10
Kerala,Kochi,"BMS|PvrLuluKochi",English,10:20,ClassicPlus,₹190,91,25
Kerala,Kochi,"BMS|PvrLuluKochi",English,10:20,Classic,₹170,39,0
Kerala,Kochi,"BMS|PvrLuluKochi",English,11:25,Classic,₹330,116,15
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",English,13:25,Normal,₹220,38,12
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",English,13:25,Executive,₹240,69,17
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",English,13:25,Premium,₹260,56,17
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,13:30,Prime,₹380,32,28
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,13:30,Classic,₹280,48,27
Kerala,Kochi,"BMS|PvrLuluKochi",English,13:40,Classic,₹330,116,31
Kerala,Kochi,"BMS|PvrForumMallKochi",English,16:10,Recliner,₹330,10,9
Kerala,Kochi,"BMS|PvrForumMallKochi",English,16:10,Elite,₹190,111,32
Kerala,Kochi,"BMS|PvrForumMallKochi",English,16:10,Classic,₹170,24,0
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",English,16:20,Normal,₹170,26,3
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",English,16:20,Executive,₹190,39,5
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",English,16:20,Premium,₹210,86,33
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",English,16:40,Normal,₹220,29,4
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",English,16:40,Executive,₹240,83,29
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",English,16:40,Premium,₹260,44,7
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,16:40,RoyalRecliner,₹229,10,5
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,16:40,Club,₹129,63,11
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,16:40,Executive,₹129,22,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,16:40,Royal,₹129,28,25
Kerala,Kochi,"BMS|PvrOberonMallKochi",English,17:00,ClassicPlus,₹175,141,30
Kerala,Kochi,"BMS|PvrOberonMallKochi",English,17:00,Classic,₹165,36,0
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,17:55,Prime,₹330,32,24
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",English,17:55,Classic,₹280,48,44
Kerala,Kochi,"BMS|PvrLuluKochi",English,18:05,Classic,₹330,116,77
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,19:10,RoyalRecliner,₹229,10,6
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,19:10,Club,₹129,63,17
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,19:10,Executive,₹129,22,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",English,19:10,Royal,₹129,28,28
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",English,20:45,Recliner,₹390,23,6
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",English,20:45,Premium,₹190,88,25
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",English,20:45,Executive,₹100,17,6
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",English,20:45,Lounger,₹210,14,0
