State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,10:55,Recliner,₹300,9,0
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,10:55,Prime,₹160,64,16
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,10:55,ClassicPlus,₹140,91,0
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,10:55,Classic,₹110,39,0
Kerala,Trivandrum,"BMS|SuryaMultiplex4KDolbyAtmosNedumangad",Malayalam,11:00,Platinum,₹250,14,0
Kerala,Trivandrum,"BMS|SuryaMultiplex4KDolbyAtmosNedumangad",Malayalam,11:00,Gold,₹130,131,0
Kerala,Anchal,"BMS|ArchanaCinemasAcDolbyAtmosAnchalKerala",Malayalam,11:00,Classic,₹130,433,433
Kerala,Kochi,"BMS|PvrOberonMallKochi",Malayalam,11:00,ClassicPlus,₹140,104,20
Kerala,Kochi,"BMS|PvrOberonMallKochi",Malayalam,11:00,Classic,₹110,54,0
Kerala,Trivandrum,"PTM|MtCineplex4KDolbyAtmosPothencode",Malayalam,11:00,Gold,₹129.8,196,0
Kerala,Trivandrum,"BMS|GangaCineHouse4KDolbyAtmosAttingal",Malayalam,11:15,Yamuna,₹130,330,0
Kerala,Haripad,"BMS|MLalCineplexxAashirvadHaripad",Malayalam,11:30,Recliner,₹350,11,0
Kerala,Haripad,"BMS|MLalCineplexxAashirvadHaripad",Malayalam,11:30,Platinum,₹170,47,0
Kerala,Haripad,"BMS|MLalCineplexxAashirvadHaripad",Malayalam,11:30,Gold,₹150,101,0
Kerala,Haripad,"BMS|MLalCineplexxAashirvadHaripad",Malayalam,11:30,Silver,₹90,17,0
Kerala,Trivandrum,"BMS|NewTheatre4KRgbLaserDolbyAtmosTrivandrum",Malayalam,11:30,Elite,₹150,173,0
Kerala,Mukkam,"PTM|AbhilashCinemas4KMukkam",Malayalam,11:45,Executive,₹129.8,388,52
Kerala,Kottarakara,"PTM|MinervaEmpireCinemazChandamukku",Malayalam,12:00,Executive,₹200,13,0
Kerala,Kottarakara,"PTM|MinervaEmpireCinemazChandamukku",Malayalam,12:00,Diamond,₹129.83,210,0
Kerala,Changaramkulam,"BMS|MarsCinemas4KDolbyAtmosChangaramkulam",Malayalam,12:00,Executive,₹250,12,0
Kerala,Changaramkulam,"BMS|MarsCinemas4KDolbyAtmosChangaramkulam",Malayalam,12:00,Platinum,₹150,124,0
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,13:50,LuxePrime,₹450,42,10
Kerala,Kochi,"BMS|PvrForumMallKochi",Malayalam,13:50,Luxe,₹350,16,0
Kerala,Trivandrum,"BMS|GangaCineHouse4KDolbyAtmosAttingal",Malayalam,14:00,Yamuna,₹130,330,0
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,14:10,Normal,₹220,38,8
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,14:10,Executive,₹240,69,4
Kerala,Kozhikode,"BMS|CinepolisGokulamGalleriaMall",Malayalam,14:10,Premium,₹260,57,11
Kerala,Trivandrum,"PTM|MtCineplex4KDolbyAtmosPothencode",Malayalam,14:15,Gold,₹129.8,196,0
Kerala,Trivandrum,"BMS|SuryaMultiplex4KDolbyAtmosNedumangad",Malayalam,14:30,Platinum,₹250,14,0
Kerala,Trivandrum,"BMS|SuryaMultiplex4KDolbyAtmosNedumangad",Malayalam,14:30,Gold,₹130,131,0
Kerala,Anchal,"BMS|ArchanaCinemasAcDolbyAtmosAnchalKerala",Malayalam,14:30,Classic,₹130,433,433
Kerala,Mukkam,"PTM|AbhilashCinemas4KMukkam",Malayalam,14:45,Executive,₹129.8,388,52
Kerala,Kottarakara,"PTM|MinervaEmpireCinemazChandamukku",Malayalam,15:00,Executive,₹200,13,0
Kerala,Kottarakara,"PTM|MinervaEmpireCinemazChandamukku",Malayalam,15:00,Diamond,₹129.83,210,0
Kerala,Kochi,"BMS|PvrOberonMallKochi",Malayalam,16:20,ClassicPlus,₹170,104,20
Kerala,Kochi,"BMS|PvrOberonMallKochi",Malayalam,16:20,Classic,₹140,54,0
