City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Alappuzha,SnTheatreHaripad,Malayalam,11:00,Screen1,₹110,175,0
Palakkad,AromaScreen2Palakkad,Malayalam,11:15,KingCircle,₹129.8,235,3
Malappuram,SreekumarAndPavithraTheatreAC2K,Malayalam,11:30,FirstClass,₹110,334,0
Ernakulam,SangeetaCinemaKochi,Malayalam,12:00,BlueCircle,₹150,187,28
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,13:45,Platinum,₹220,31,1
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,13:45,Gold,₹200,67,0
Ernakulam,PvrOberonMallKochi,Malayalam,13:55,ClassicPlus,₹140,81,12
Ernakulam,PvrOberonMallKochi,Malayalam,13:55,Classic,₹110,36,0
Kottayam,DhanyaRemyaKottayam,Malayalam,14:00,Dhanya,₹135,465,465
Kottayam,DhanyaRemyaChanganassery,Malayalam,14:00,Dhanya,₹135,423,423
Kollam,DhanyaRemyaKollam,Malayalam,14:00,Daimond,₹135,529,32
Palakkad,AromaScreen2Palakkad,Malayalam,14:15,KingCircle,₹129.8,235,4
Kasaragod,DeepthiCinemasAC2KDolbyAtmosKanhangad,Malayalam,14:30,Gold,₹150,204,17
Alappuzha,PanCinemasAlappuzha,Malayalam,14:50,Platinum,₹250,34,0
Alappuzha,PanCinemasAlappuzha,Malayalam,14:50,Gold,₹180,138,0
Thrissur,JkCinemas4KDolbyAtmosThriprayar,Malayalam,15:15,Luxury,₹220,15,0
Thrissur,JkCinemas4KDolbyAtmosThriprayar,Malayalam,15:15,Diamond,₹150,85,0
Thrissur,JkCinemas4KDolbyAtmosThriprayar,Malayalam,15:15,Gold,₹129.8,85,0
Kannur,ShanthiCinemasPayyanur,Malayalam,16:30,Platinum,₹130,314,34
Thrissur,DCinemaaMughalMallBarco4KLaserKodungallur,Malayalam,16:30,Gold,₹100,225,16
Kottayam,DhanyaRemyaChanganassery,Malayalam,18:00,Dhanya,₹135,423,423
Kottayam,DhanyaRemyaKottayam,Malayalam,18:00,Dhanya,₹135,465,465
Kollam,DhanyaRemyaKollam,Malayalam,18:00,Daimond,₹135,529,32
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,18:00,Recliner,₹390,29,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,18:00,Premium,₹190,135,1
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,18:00,Executive,₹100,27,1
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,18:00,Lounger,₹210,24,1
Kannur,LibertyParadiseThalassery,Malayalam,18:00,Mini,₹129.8,250,175
Idukki,AashirvadCineplexxThodupuzha,Malayalam,18:30,Gold,₹185,11,0
Idukki,AashirvadCineplexxThodupuzha,Malayalam,18:30,Silver,₹155,91,0
Kasaragod,MoviemaxCircleKasaragod,Malayalam,19:30,Max3,₹129.8,289,11
Kannur,ShanthiCinemasPayyanur,Malayalam,19:30,Platinum,₹130,314,32
Kasaragod,DeepthiCinemasAC2KDolbyAtmosKanhangad,Malayalam,20:00,Gold,₹150,204,17
Alappuzha,SnTheatreHaripad,Malayalam,21:15,Screen1,₹110,175,0
Trivandrum,PvrLuluTrivandrum,Malayalam,21:50,Recliner,₹199,8,0
Trivandrum,PvrLuluTrivandrum,Malayalam,21:50,Classic,₹99,65,0
Trivandrum,PvrLuluTrivandrum,Malayalam,21:50,Prime,₹99,34,0
