City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,09:55,Normal,₹110,13,0
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,09:55,Executive,₹140,26,0
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,09:55,Premium,₹160,67,7
Alappuzha,KairaliSreeTheaterAlappuzha,Malayalam,11:00,Platinum,₹125,305,0
Pathanamthitta,TrinityMovieMaxPathanamthitta,Malayalam,11:15,Special,₹150,110,6
Ernakulam,ManuDMaxCinemasPuthenvelikkara,Malayalam,11:30,Diamond,₹110,252,0
Malappuram,SreekumarAndPavithraTheatreAC2K,Malayalam,11:30,FirstClass,₹110,137,0
Idukki,AashirvadCineplexxThodupuzha,Malayalam,13:45,Gold,₹185,11,0
Idukki,AashirvadCineplexxThodupuzha,Malayalam,13:45,Silver,₹155,91,1
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,14:00,Recliner,₹340,11,0
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,14:00,Platinum,₹160,47,0
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,14:00,Gold,₹129,101,0
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,14:00,Silver,₹80,17,0
Kollam,GmaxCinemasJerome3D71JblKollam,Malayalam,14:15,Green,₹160,86,17
Malappuram,SreekumarAndPavithraTheatreAC2K,Malayalam,14:30,FirstClass,₹110,137,0
Ernakulam,ManuDMaxCinemasPuthenvelikkara,Malayalam,15:00,Diamond,₹110,252,0
Trivandrum,PvrLuluTrivandrum,Malayalam,15:25,Recliner,₹350,8,0
Trivandrum,PvrLuluTrivandrum,Malayalam,15:25,Prime,₹210,34,11
Trivandrum,PvrLuluTrivandrum,Malayalam,15:25,Classic,₹170,65,8
Ernakulam,PvrForumMallKochi,Malayalam,15:40,Elite,₹180,85,15
Ernakulam,PvrForumMallKochi,Malayalam,15:40,Classic,₹160,22,0
Kasaragod,MoviemaxCircleKasaragod,Malayalam,16:30,Max2,₹129.8,195,0
Thrissur,InoxSobhaCityMall,Malayalam,16:35,RoyalRecliner,₹310,10,0
Thrissur,InoxSobhaCityMall,Malayalam,16:35,Club,₹210,155,0
Thrissur,InoxSobhaCityMall,Malayalam,16:35,Royal,₹210,32,14
Thrissur,InoxSobhaCityMall,Malayalam,16:35,Executive,₹130,26,0
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,16:35,Normal,₹140,20,3
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,16:35,Executive,₹160,43,6
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,16:35,Premium,₹180,44,2
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,17:00,Recliner,₹390,29,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,17:00,Premium,₹190,135,7
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,17:00,Executive,₹100,27,4
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,17:00,Lounger,₹210,24,1
Pathanamthitta,TrinityMovieMaxPathanamthitta,Malayalam,18:00,Special,₹150,110,6
Palakkad,JayabharathTheatreVadakkencherry,Malayalam,18:15,FirstClass,₹120,175,106
Ernakulam,ManuDMaxCinemasPuthenvelikkara,Malayalam,18:30,Diamond,₹110,252,1
Idukki,SilverHillsCinemas4KLaser3DDolby71,Malayalam,18:30,Silver,₹130,80,0
Idukki,AashirvadCineplexxThodupuzha,Malayalam,19:00,Gold,₹185,11,4
Idukki,AashirvadCineplexxThodupuzha,Malayalam,19:00,Silver,₹155,91,1
Ernakulam,PvrLuluKochi,Malayalam,19:10,Recliner,₹350,9,3
Ernakulam,PvrLuluKochi,Malayalam,19:10,Prime,₹200,64,23
Ernakulam,PvrLuluKochi,Malayalam,19:10,ClassicPlus,₹180,91,8
Ernakulam,PvrLuluKochi,Malayalam,19:10,Classic,₹160,39,0
Alappuzha,KairaliSreeTheaterAlappuzha,Malayalam,21:15,Platinum,₹125,305,9
Ernakulam,ManuDMaxCinemasPuthenvelikkara,Malayalam,21:30,Diamond,₹110,252,0
Idukki,SilverHillsCinemas4KLaser3DDolby71,Malayalam,21:30,Silver,₹130,80,3
Malappuram,VismayaCinemas4KDolbyAtmosPerinthalmanna,Malayalam,22:00,Platinum,₹100,111,21
