City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Ernakulam,CinepolisVIPCentreSquareMallKochi,English,09:50,VipExecutive,₹400,20,20
Ernakulam,CinepolisVIPCentreSquareMallKochi,English,09:50,VipPremium,₹450,53,53
Ernakulam,CinepolisCentreSquareKochi,English,13:45,Normal,₹300,13,3
Ernakulam,CinepolisCentreSquareKochi,English,13:45,Executive,₹350,54,0
Ernakulam,CinepolisCentreSquareKochi,English,13:45,Premium,₹400,162,35
Trivandrum,PVRLuluTrivandrum,English,14:50,Recliner,₹700,16,5
Trivandrum,PVRLuluTrivandrum,English,14:50,PicturePerfect,₹380,65,25
Trivandrum,PVRLuluTrivandrum,English,14:50,Prime,₹320,82,16
Trivandrum,PVRLuluTrivandrum,English,14:50,Classic,₹290,112,27
Trivandrum,PVRLuluTrivandrum,English,16:15,Recliner,₹400,8,0
Trivandrum,PVRLuluTrivandrum,English,16:15,Prime,₹210,39,9
Trivandrum,PVRLuluTrivandrum,English,16:15,Classic,₹180,60,3
Ernakulam,PVRForumMallKochi,English,16:20,Recliner,₹400,8,6
Ernakulam,PVRForumMallKochi,English,16:20,Elite,₹190,125,36
Ernakulam,PVRForumMallKochi,English,16:20,Classic,₹160,14,0
Ernakulam,CinepolisCentreSquareKochi,English,21:35,Normal,₹300,13,3
Ernakulam,CinepolisCentreSquareKochi,English,21:35,Executive,₹350,54,0
Ernakulam,CinepolisCentreSquareKochi,English,21:35,Premium,₹400,162,12
Ernakulam,PVRLuluKochi,English,22:15,Recliner,₹400,9,4
Ernakulam,PVRLuluKochi,English,22:15,Prime,₹180,64,18
Ernakulam,PVRLuluKochi,English,22:15,ClassicPlus,₹160,91,0
Ernakulam,PVRLuluKochi,English,22:15,Classic,₹140,39,1
Trivandrum,PVRLuluTrivandrum,English,22:20,Recliner,₹650,16,0
Trivandrum,PVRLuluTrivandrum,English,22:20,PicturePerfect,₹370,65,11
Trivandrum,PVRLuluTrivandrum,English,22:20,Prime,₹320,82,11
Trivandrum,PVRLuluTrivandrum,English,22:20,Classic,₹290,112,24
