City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Ernakulam,PVROberonMallKochi,Mandarin,09:55,ClassicPlus,₹175,141,5
Ernakulam,PVROberonMallKochi,Mandarin,09:55,Classic,₹165,36,0
Thrissur,INOXSobhaCityMall,Mandarin,09:55,RoyalRecliner,₹250,10,0
Thrissur,INOXSobhaCityMall,Mandarin,09:55,Club,₹180,155,0
Thrissur,INOXSobhaCityMall,Mandarin,09:55,Royal,₹180,32,14
Thrissur,INOXSobhaCityMall,Mandarin,09:55,Executive,₹150,26,0
Trivandrum,PVRLuluTrivandrum,Mandarin,10:40,Recliner,₹630,16,0
Trivandrum,PVRLuluTrivandrum,Mandarin,10:40,PicturePerfect,₹410,65,12
Trivandrum,PVRLuluTrivandrum,Mandarin,10:40,Prime,₹330,82,6
Trivandrum,PVRLuluTrivandrum,Mandarin,10:40,Classic,₹300,112,1
Ernakulam,CinepolisCentreSquareMallKochi,Mandarin,10:50,Normal,₹340,13,3
Ernakulam,CinepolisCentreSquareMallKochi,Mandarin,10:50,Executive,₹360,54,0
Ernakulam,CinepolisCentreSquareMallKochi,Mandarin,10:50,Premium,₹380,162,7
Ernakulam,PVRForumMallKochi,Mandarin,10:55,Recliner,₹330,8,0
Ernakulam,PVRForumMallKochi,Mandarin,10:55,Elite,₹190,125,7
Ernakulam,PVRForumMallKochi,Mandarin,10:55,Classic,₹170,14,0
Kottayam,DhanyaRemyaChanganassery,Mandarin,11:00,Remya3D,₹165,196,0
Kollam,DhanyaRemyaKollam,Mandarin,11:00,Platinum3D,₹165,200,0
Palakkad,SathyaMovieHouse3DDolbyAtmosPalakkad,Mandarin,11:00,FirstClass3D,₹160,527,0
Kottayam,DhanyaRemyaKottayam,Mandarin,11:00,Remya3D,₹165,251,1
Pathanamthitta,DhanyaRemyaPathanamthitta,Mandarin,11:00,RemyaCircle3D,₹165,197,0
Trivandrum,CinepolisMOTTrivandrum,Mandarin,11:10,PlatinumExecutive,₹200,32,0
Trivandrum,CinepolisMOTTrivandrum,Mandarin,11:10,PlatinumPremium,₹250,33,10
Kannur,CinepolisSecuraCentreKannur,Mandarin,11:15,Normal,₹160,26,0
Kannur,CinepolisSecuraCentreKannur,Mandarin,11:15,Executive,₹180,81,0
Kannur,CinepolisSecuraCentreKannur,Mandarin,11:15,Premium,₹200,43,2
Ernakulam,PVRLuluKochi,Mandarin,11:30,Classic,₹330,116,21
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRGBLaser,Mandarin,11:45,Platinum3D,₹280,16,16
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRGBLaser,Mandarin,11:45,Gold3D,₹180,166,166
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRGBLaser,Mandarin,11:45,PlatinumCouple3D,₹280,4,4
Trivandrum,ArtechCinemasTrivandrum,Mandarin,12:30,Platinum3D,₹230,106,2
Trivandrum,ArtechCinemasTrivandrum,Mandarin,12:30,Silver3D,₹210,90,0
Thrissur,INOXSobhaCityMall,Mandarin,12:55,RoyalRecliner,₹320,10,0
Thrissur,INOXSobhaCityMall,Mandarin,12:55,Club,₹200,155,7
Thrissur,INOXSobhaCityMall,Mandarin,12:55,Royal,₹200,32,4
Thrissur,INOXSobhaCityMall,Mandarin,12:55,Executive,₹160,26,2
Kozhikode,CinepolisGokulamGalleriaMall,Mandarin,13:25,Normal,₹200,29,4
Kozhikode,CinepolisGokulamGalleriaMall,Mandarin,13:25,Executive,₹220,79,5
Kozhikode,CinepolisGokulamGalleriaMall,Mandarin,13:25,Premium,₹240,44,2
Ernakulam,PVRLuluKochi,Mandarin,15:30,Recliner,₹380,10,0
Ernakulam,PVRLuluKochi,Mandarin,15:30,Prime,₹210,68,17
Ernakulam,PVRLuluKochi,Mandarin,15:30,ClassicPlus,₹190,91,0
Ernakulam,PVRLuluKochi,Mandarin,15:30,Classic,₹170,39,0
Ernakulam,PVROberonMallKochi,Mandarin,15:55,ClassicPlus,₹175,141,2
Ernakulam,PVROberonMallKochi,Mandarin,15:55,Classic,₹165,36,0
Trivandrum,PVRLuluTrivandrum,Mandarin,16:00,Recliner,₹630,16,2
Trivandrum,PVRLuluTrivandrum,Mandarin,16:00,PicturePerfect,₹380,65,9
Trivandrum,PVRLuluTrivandrum,Mandarin,16:00,Prime,₹330,82,5
Trivandrum,PVRLuluTrivandrum,Mandarin,16:00,Classic,₹300,112,1
Ernakulam,CinepolisCentreSquareKochiWithIMAX,Mandarin,16:15,Normal,₹340,13,3
Ernakulam,CinepolisCentreSquareKochiWithIMAX,Mandarin,16:15,Executive,₹360,54,3
Ernakulam,CinepolisCentreSquareKochiWithIMAX,Mandarin,16:15,Premium,₹380,162,27
Ernakulam,PVRForumMallKochi,Mandarin,16:15,Recliner,₹330,8,0
Ernakulam,PVRForumMallKochi,Mandarin,16:15,Elite,₹190,125,0
Ernakulam,PVRForumMallKochi,Mandarin,16:15,Classic,₹170,14,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Mandarin,16:15,Recliner,₹450,23,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Mandarin,16:15,Premium,₹220,88,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Mandarin,16:15,Executive,₹170,17,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Mandarin,16:15,Lounger,₹250,14,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Mandarin,16:20,3DSilver,₹190,28,2
