City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Ernakulam,CinepolisCentreSquareKochi,Hindi,09:30,Normal,₹99,33,33
Ernakulam,CinepolisCentreSquareKochi,Hindi,09:30,Executive,₹99,70,70
Ernakulam,CinepolisCentreSquareKochi,Hindi,09:30,Premium,₹99,177,177
Trivandrum,PVRLuluTrivandrum,Hindi,10:25,Recliner,₹199,7,0
Trivandrum,PVRLuluTrivandrum,Hindi,10:25,Classic,₹99,70,0
Trivandrum,PVRLuluTrivandrum,Hindi,10:25,Prime,₹99,51,5
Ernakulam,PVRLuluKochi,Hindi,10:30,Recliner,₹199,10,0
Ernakulam,PVRLuluKochi,Hindi,10:30,Classic,₹99,39,0
Ernakulam,PVRLuluKochi,Hindi,10:30,ClassicPlus,₹99,91,0
Ernakulam,PVRLuluKochi,Hindi,10:30,Prime,₹99,68,3
Kottayam,DhanyaRemyaChanganassery,Hindi,11:00,Dhanya,₹135,423,423
Kottayam,DhanyaRemyaKottayam,Hindi,11:00,Dhanya,₹135,465,0
Kozhikode,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Hindi,11:00,Screen1,₹129.8,300,0
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,11:00,Normal,₹190,29,29
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,11:00,Executive,₹210,79,79
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,11:00,Premium,₹230,44,44
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Hindi,11:00,Recliner,₹599,102,10
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,11:00,Normal,₹99,29,4
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,11:00,Executive,₹99,79,0
Kozhikode,CinepolisGokulamGalleriaMall,Hindi,11:00,Premium,₹99,44,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Hindi,11:00,Recliner,₹330,8,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Hindi,11:00,Platinum,₹190,27,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Hindi,11:00,Gold,₹170,63,0
Palakkad,MLalAashirvadCineplexxShoranur,Hindi,11:00,Sofa,₹200,17,0
Palakkad,MLalAashirvadCineplexxShoranur,Hindi,11:00,Platinum,₹140,64,0
Idukki,AashirvadCineplexxThodupuzha,Hindi,11:15,Gold,₹185,10,0
Idukki,AashirvadCineplexxThodupuzha,Hindi,11:15,Silver,₹155,90,0
Palakkad,VCinemasSreeDeviDurgaPalakkad,Hindi,11:30,Standard,₹129.8,126,3
Wayanad,VeenaVarnaTheatreMananthavadyAC2K3D,Hindi,11:30,Diamond,₹120,224,0
Kannur,LibertyParadiseThalassery,Hindi,11:30,Mini,₹129.8,250,175
Ernakulam,PVRForumMallKochi,Hindi,12:25,Recliner,₹199,10,0
Ernakulam,PVRForumMallKochi,Hindi,12:25,Classic,₹99,24,0
Ernakulam,PVRForumMallKochi,Hindi,12:25,Elite,₹99,111,23
Trivandrum,CinepolisMOTTrivandrum,Hindi,12:30,PlatinumExecutive,₹200,32,0
Trivandrum,CinepolisMOTTrivandrum,Hindi,12:30,PlatinumPremium,₹200,33,15
Kottayam,MYCinemasThalayolaparambuKerala,Hindi,13:00,Gold,₹110,144,6
Ernakulam,CinepolisCentreSquareKochi,Hindi,13:15,Normal,₹99,22,2
Ernakulam,CinepolisCentreSquareKochi,Hindi,13:15,Executive,₹99,45,0
Ernakulam,CinepolisCentreSquareKochi,Hindi,13:15,Premium,₹99,95,8
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Hindi,13:15,Recliner,₹400,23,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Hindi,13:15,Premium,₹99,88,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Hindi,13:15,Executive,₹99,17,0
Kozhikode,PalaxiCinemasHiLITEMALLKozhikode,Hindi,13:15,Lounger,₹200,14,0
Ernakulam,MYCinemasKSRTComplexAngamalyKerala,Hindi,13:30,Gold,₹99,202,0
Kannur,ArchanaCineplexRGBLaser4K3DATMOSPayyanur,Hindi,13:30,Standard,₹129.7,125,2
Kasaragod,MagicFramesMehboobTheatreComplex4KKasaragod,Hindi,13:30,Executive,₹129.7,222,7
Kozhikode,One2OnePlusFilmCity4K3DDolbyAtmosVadakara,Hindi,13:45,Screen1,₹129.8,300,0
Kottayam,DhanyaRemyaChanganassery,Hindi,14:00,Dhanya,₹135,423,423
Kottayam,DhanyaRemyaKottayam,Hindi,14:00,Dhanya,₹135,465,0
Kollam,DhanyaRemyaKollam,Hindi,14:00,Platinum,₹135,200,2
Pathanamthitta,DhanyaRemyaPathanamthitta,Hindi,14:00,DhanyaCircle,₹135,422,422
Ernakulam,EVMCinemaAC4KRGBLaser3DPerumbavoor,Hindi,14:00,Executive1,₹179.25,14,0
Ernakulam,EVMCinemaAC4KRGBLaser3DPerumbavoor,Hindi,14:00,Deluxe,₹159.15,128,0
Palakkad,VCinemasSreeDeviDurgaPalakkad,Hindi,14:30,Standard,₹129.8,126,1
Wayanad,VeenaVarnaTheatreMananthavadyAC2K3D,Hindi,14:30,Diamond,₹120,224,0
Kannur,LibertyParadiseThalassery,Hindi,14:45,Mini,₹129.8,250,175
Kannur,LibertyParadiseThalassery,Hindi,14:45,Mini,₹129.8,250,175
Kannur,CinepolisSecuraCentreKannur,Hindi,15:25,Normal,₹99,20,0
Kannur,CinepolisSecuraCentreKannur,Hindi,15:25,Executive,₹99,62,0
Kannur,CinepolisSecuraCentreKannur,Hindi,15:25,Premium,₹99,30,2
Thrissur,INOXSobhaCityMall,Hindi,15:35,RoyalRecliner,₹199,10,0
Thrissur,INOXSobhaCityMall,Hindi,15:35,Club,₹99,66,4
