State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kanhangad,"BMS|VgmMultiplexAC2K71Dolby",Malayalam,10:30,VgmGreen,₹190,160,19
Kerala,Mavellikara,"BMS|SanthoshVallakaliCineComplex",Malayalam,10:45,KingCircle,₹110,256,56
Kerala,Taliparamba,"BMS|AlinkeelCinemas2KAtmos71Taliparamba",Malayalam,10:45,Reserved,₹129.8,190,0
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,10:55,Recliner,₹199,8,6
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,10:55,Classic,₹99,88,0
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,10:55,Prime,₹99,84,14
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,10:55,RoyalRecliner,₹199,10,3
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,10:55,Club,₹99,155,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,10:55,Executive,₹99,26,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,10:55,Royal,₹99,32,13
Kerala,Vadakara,"BMS|AshokCnc4KDolbyAtmosTrippleBeam3DVadakara",Malayalam,11:00,Platinum,₹129.8,120,0
Kerala,Ettumanoor,"BMS|UgmCinemasEttumanoor",Malayalam,11:00,Platinum,₹250,16,0
Kerala,Ettumanoor,"BMS|UgmCinemasEttumanoor",Malayalam,11:00,Gold,₹150,171,2
Kerala,Kochi,"BMS|EvmCinemaACRgbLaser3DPerumbavoor",Malayalam,11:00,Executive1,₹174.25,4,0
Kerala,Kochi,"BMS|EvmCinemaACRgbLaser3DPerumbavoor",Malayalam,11:00,Deluxe,₹149.15,98,0
Kerala,SultanBathery,"BMS|MintCinemasAC2K3DSulthanBathery",Malayalam,11:00,Platinum,₹129.7,44,3
Kerala,SultanBathery,"BMS|MintCinemasAC2K3DSulthanBathery",Malayalam,11:00,Gold,₹110,82,0
Kerala,Pandalam,"BMS|ThrilokCinemasPandalam",Malayalam,11:15,ExecutiveClass,₹160,11,0
Kerala,Pandalam,"BMS|ThrilokCinemasPandalam",Malayalam,11:15,ExecutiveClass1,₹150,86,0
Kerala,Pathanamthitta,"BMS|TrinityMovieMaxPathanamthitta",Malayalam,11:15,Special,₹130,110,17
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",Malayalam,11:15,Gold,₹185,69,4
Kerala,Thodupuzha,"BMS|AashirvadCineplexxThodupuzha",Malayalam,11:15,Silver,₹155,254,1
Kerala,Kollam,"BMS|JbCinemas4K3DNallila",Malayalam,11:15,Blue,₹129.83,242,0
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Malayalam,11:20,Sofa,₹200,11,0
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Malayalam,11:20,Silver,₹129.7,147,9
Kerala,Thrissur,"BMS|ShadowCinemasPazhayannur",Malayalam,11:30,Platinum,₹200,15,0
Kerala,Thrissur,"BMS|ShadowCinemasPazhayannur",Malayalam,11:30,Gold,₹140,228,0
Kerala,Trivandrum,"BMS|SwaramLayamCinemasKattakada",Malayalam,11:30,Layam,₹129.8,143,0
Kerala,Kollam,"BMS|PranavamACCinemas4KKollam",Malayalam,11:30,UpperCircle,₹150,187,11
Kerala,Kollam,"BMS|PranavamACCinemas4KKollam",Malayalam,11:30,SpecialCircle,₹140,364,0
Kerala,Trivandrum,"BMS|ArtechCinemasTrivandrum",Malayalam,11:30,Gold,₹300,13,0
Kerala,Trivandrum,"BMS|ArtechCinemasTrivandrum",Malayalam,11:30,Platinum,₹180,80,9
Kerala,Trivandrum,"BMS|ArtechCinemasTrivandrum",Malayalam,11:30,Silver,₹160,84,0
Kerala,Nedumkandam,"BMS|GCinemaxMultiplex",Malayalam,11:45,Audi2,₹150,155,0
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,11:45,Normal,₹180,34,0
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,11:45,Executive,₹200,51,0
Kerala,Trivandrum,"BMS|CinepolisMotTrivandrum",Malayalam,11:45,Premium,₹220,34,0
Kerala,Kattappana,"BMS|AiswaryaCinemasKattappana",Malayalam,12:00,Diamond,₹129,172,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,12:00,Luxury,₹220,15,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,12:00,Diamond,₹150,85,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,12:00,Gold,₹129.8,85,0
Kerala,Alappuzha,"BMS|PanCinemasAlappuzha",Malayalam,12:10,Platinum,₹250,34,0
Kerala,Alappuzha,"BMS|PanCinemasAlappuzha",Malayalam,12:10,Gold,₹180,138,0
Kerala,Pathanamthitta,"BMS|TrinityMovieMaxPathanamthitta",Malayalam,12:30,Special,₹130,110,110
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,12:30,Recliner,₹400,29,0
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,12:30,Premium,₹99,135,9
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,12:30,Executive,₹99,27,3
Kerala,Kozhikode,"BMS|PalaxiCinemasHiLiteMallKozhikode",Malayalam,12:30,Lounger,₹200,24,1
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,13:15,Normal,₹140,26,3
Kerala,Kochi,"BMS|CinepolisCentreSquareMallKochi",Malayalam,13:15,Executive,₹160,56,9
