District,Name,Language,Time(IST),Area,Price,Capacity,Booked
Pathanamthitta,SreelakshmiTheatreRanni,Malayalam,14:30,GoldClass,₹110,206,0
Pathanamthitta,SCinemasKonni,Malayalam,14:30,Platinum,₹150,81,20
Pathanamthitta,SCinemasKonni,Malayalam,14:30,Gold,₹110,368,12
Trivandrum,PvrLuluTrivandrum,Malayalam,14:30,Recliner,₹300,8,2
Trivandrum,PvrLuluTrivandrum,Malayalam,14:30,Prime,₹160,84,13
Trivandrum,PvrLuluTrivandrum,Malayalam,14:30,Classic,₹140,88,0
Pathanamthitta,ThrilokCinemasPandalam,Malayalam,14:30,ExecutiveClass,₹160,31,0
Pathanamthitta,ThrilokCinemasPandalam,Malayalam,14:30,ExecutiveClass1,₹150,127,0
Kasaragod,VgmMultiplexAC2K71Dolby,Malayalam,14:30,VgmGreen,₹190,160,29
Malappuram,LadderCinemasIndianMall,Malayalam,14:45,Executive,₹150,114,4
Kannur,LibertyParadiseThalassery,Malayalam,14:45,Mini,₹129.8,250,175
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,15:00,Recliner,₹390,29,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,15:00,Premium,₹190,135,1
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,15:00,Executive,₹100,27,1
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,15:00,Lounger,₹210,24,1
Kannur,AlakodeFilmCity4KDolbyAtmos,Malayalam,16:00,Chandra,₹160,151,6
Kannur,AuraCinemasPeravoor,Malayalam,16:30,Screen2,₹130,145,2
Ernakulam,PvrForumMallKochi,Malayalam,16:35,LuxePrime,₹400,42,18
Ernakulam,PvrForumMallKochi,Malayalam,16:35,Luxe,₹300,16,0
Malappuram,LadderCinemasIndianMall,Malayalam,18:00,Executive,₹150,114,3
Palakkad,RavirajComplexACKozhinjampara,Malayalam,18:00,FirstClass,₹110,172,79
Kannur,LibertyParadiseThalassery,Malayalam,18:00,Mini,₹129.8,250,178
Palakkad,PriyadarsiniCinema,Malayalam,18:00,Dress,₹110,302,0
Idukki,AashirvadCineplexxThodupuzha,Malayalam,18:00,Gold,₹185,69,8
Idukki,AashirvadCineplexxThodupuzha,Malayalam,18:00,Silver,₹155,254,17
Pathanamthitta,SCinemasKonni,Malayalam,18:15,Platinum,₹150,81,20
Pathanamthitta,SCinemasKonni,Malayalam,18:15,Gold,₹110,368,12
Pathanamthitta,AiswaryaTheatrePathanamthitta,Malayalam,18:15,Special,₹150,392,25
Pathanamthitta,SreelakshmiTheatreRanni,Malayalam,18:30,GoldClass,₹110,206,0
Alappuzha,EvmGrandCinemaCherthala,Malayalam,19:00,Platinum,₹170,23,2
Alappuzha,EvmGrandCinemaCherthala,Malayalam,19:00,Gold,₹150,185,16
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,19:00,Platinum,₹250,14,0
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,19:00,Gold,₹150,153,14
Kannur,AuraCinemasPeravoor,Malayalam,19:00,Screen2,₹130,145,6
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,19:00,Sofa,₹200,11,5
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,19:00,Silver,₹129.7,147,9
Ernakulam,PvrLuluKochi,Malayalam,19:05,Recliner,₹350,13,7
Ernakulam,PvrLuluKochi,Malayalam,19:05,Prime,₹160,143,63
Ernakulam,PvrLuluKochi,Malayalam,19:05,ClassicPlus,₹140,133,9
Ernakulam,PvrLuluKochi,Malayalam,19:05,Classic,₹110,57,0
Ernakulam,PvrForumMallKochi,Malayalam,19:20,Recliner,₹400,8,4
Ernakulam,PvrForumMallKochi,Malayalam,19:20,Elite,₹180,111,51
Ernakulam,PvrForumMallKochi,Malayalam,19:20,Classic,₹160,28,0
Thrissur,InoxSobhaCityMall,Malayalam,19:20,RoyalRecliner,₹290,10,4
Thrissur,InoxSobhaCityMall,Malayalam,19:20,Club,₹170,155,18
Thrissur,InoxSobhaCityMall,Malayalam,19:20,Royal,₹170,32,29
Thrissur,InoxSobhaCityMall,Malayalam,19:20,Executive,₹130,26,0
Kozhikode,AshokCnc4KDolbyAtmosTrippleBeam3DVadakara,Malayalam,19:30,Platinum,₹129.8,120,12
Kannur,ArchanaCineplexRgbLaser4K3DAtmosPayyanur,Malayalam,19:45,Standard,₹129.7,131,3
Trivandrum,PvrLuluTrivandrum,Malayalam,19:50,Recliner,₹300,8,7
Trivandrum,PvrLuluTrivandrum,Malayalam,19:50,Prime,₹160,84,41
Trivandrum,PvrLuluTrivandrum,Malayalam,19:50,Classic,₹140,88,3
Kasaragod,VgmMultiplexAC2K71Dolby,Malayalam,20:00,VgmGreen,₹190,160,28
Palakkad,RavirajComplexACKozhinjampara,Malayalam,21:00,FirstClass,₹110,172,80
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Malayalam,21:00,Platinum,₹140,90,31
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Malayalam,21:00,Gold,₹130,160,4
Kottayam,AnuAbhinayaCineplex4KDolby71Changanassery,Malayalam,21:00,Silver,₹110,40,0
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,21:15,Platinum,₹220,27,0
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,21:15,Gold,₹200,54,1
Kottayam,AshaTheatreKottayam,Malayalam,21:15,Gold,₹130,187,7
Kottayam,AshaTheatreKottayam,Malayalam,21:15,Silver,₹110,33,0
Idukki,AiswaryaCinemasKattappana,Malayalam,21:30,Diamond,₹129,172,0
Pathanamthitta,SreelakshmiTheatreRanni,Malayalam,21:30,GoldClass,₹110,206,0
Pathanamthitta,SCinemasKonni,Malayalam,21:30,Platinum,₹150,81,20
Pathanamthitta,SCinemasKonni,Malayalam,21:30,Gold,₹110,368,12
Pathanamthitta,ThrilokCinemasPandalam,Malayalam,21:30,ExecutiveClass,₹160,31,0
Pathanamthitta,ThrilokCinemasPandalam,Malayalam,21:30,ExecutiveClass1,₹150,127,0
Kannur,AuraCinemasPeravoor,Malayalam,21:30,Screen2,₹130,145,0
Kannur,LibertyParadiseThalassery,Malayalam,21:30,Mini,₹129.8,250,182
Alappuzha,EvmGrandCinemaCherthala,Malayalam,21:35,Platinum,₹170,23,17
Alappuzha,EvmGrandCinemaCherthala,Malayalam,21:35,Gold,₹150,185,19
Trivandrum,PvrLuluTrivandrum,Malayalam,22:00,LuxePrime,₹400,18,3
Trivandrum,PvrLuluTrivandrum,Malayalam,22:00,Luxe,₹300,24,5
Ernakulam,PvrOberonMallKochi,Malayalam,22:45,ClassicPlus,₹160,81,45
Ernakulam,PvrOberonMallKochi,Malayalam,22:45,Classic,₹140,36,3
Kottayam,PuthettuCinemasPala,,14:45,Platinumrecliner,₹354,12,0
Kottayam,PuthettuCinemasPala,,14:45,DiamondfamilyCouch,₹304,6,0
Kottayam,PuthettuCinemasPala,,14:45,GoldsofaSlider,₹254,14,0
Kottayam,PuthettuCinemasPala,,14:45,Silver,₹204,128,0
