District,Name,Language,Time(IST),Area,Price,Capacity,Booked
Palakkad,RavirajComplexACKozhinjampara,Malayalam,11:00,FirstClass,₹110,172,77
Pathanamthitta,SreelakshmiTheatreRanni,Malayalam,11:00,GoldClass,₹110,206,0
Pathanamthitta,SCinemasKonni,Malayalam,11:00,Platinum,₹150,81,20
Pathanamthitta,SCinemasKonni,Malayalam,11:00,Gold,₹110,368,12
Kottayam,AshaTheatreKottayam,Malayalam,11:00,Gold,₹130,187,6
Kottayam,AshaTheatreKottayam,Malayalam,11:00,Silver,₹110,33,0
Pathanamthitta,ThrilokCinemasPandalam,Malayalam,11:00,ExecutiveClass,₹160,31,14
Pathanamthitta,ThrilokCinemasPandalam,Malayalam,11:00,ExecutiveClass1,₹150,127,61
Ernakulam,PvrForumMallKochi,Malayalam,11:15,Recliner,₹199,8,2
Ernakulam,PvrForumMallKochi,Malayalam,11:15,Classic,₹99,28,0
Ernakulam,PvrForumMallKochi,Malayalam,11:15,Elite,₹99,111,21
Kannur,LibertyParadiseThalassery,Malayalam,11:30,Mini,₹129.8,250,175
Palakkad,PriyadarsiniCinema,Malayalam,11:30,Dress,₹110,302,0
Idukki,AiswaryaCinemasKattappana,Malayalam,12:00,Diamond,₹129,172,0
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,13:15,Normal,₹140,26,3
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,13:15,Executive,₹160,56,2
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,13:15,Premium,₹180,117,43
Kannur,ArchanaCineplexRgbLaser4K3DAtmosPayyanur,Malayalam,13:30,Standard,₹129.7,131,8
Kannur,AuraCinemasPeravoor,Malayalam,13:30,Screen2,₹130,145,0
Thrissur,InoxSobhaCityMall,Malayalam,13:40,RoyalRecliner,₹199,10,6
Thrissur,InoxSobhaCityMall,Malayalam,13:40,Club,₹99,155,8
Thrissur,InoxSobhaCityMall,Malayalam,13:40,Executive,₹99,26,0
Thrissur,InoxSobhaCityMall,Malayalam,13:40,Royal,₹99,32,26
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,13:45,Platinum,₹220,27,2
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,13:45,Gold,₹200,54,0
Ernakulam,PvrLuluKochi,Malayalam,13:50,Recliner,₹199,13,10
Ernakulam,PvrLuluKochi,Malayalam,13:50,Classic,₹99,57,0
Ernakulam,PvrLuluKochi,Malayalam,13:50,ClassicPlus,₹99,133,8
Ernakulam,PvrLuluKochi,Malayalam,13:50,Prime,₹99,143,36
Ernakulam,PvrForumMallKochi,Malayalam,13:55,Recliner,₹199,8,2
Ernakulam,PvrForumMallKochi,Malayalam,13:55,Classic,₹99,28,0
Ernakulam,PvrForumMallKochi,Malayalam,13:55,Elite,₹99,111,28
Palakkad,RavirajComplexACKozhinjampara,Malayalam,14:00,FirstClass,₹110,172,77
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,14:05,Sofa,₹200,11,0
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,14:05,Silver,₹129.7,147,9
Pathanamthitta,SreelakshmiTheatreRanni,Malayalam,14:30,GoldClass,₹110,206,0
Pathanamthitta,SCinemasKonni,Malayalam,14:30,Platinum,₹150,81,20
Pathanamthitta,SCinemasKonni,Malayalam,14:30,Gold,₹110,368,12
Trivandrum,PvrLuluTrivandrum,Malayalam,14:30,Recliner,₹199,8,7
Trivandrum,PvrLuluTrivandrum,Malayalam,14:30,Classic,₹99,88,0
Trivandrum,PvrLuluTrivandrum,Malayalam,14:30,Prime,₹99,84,35
Pathanamthitta,ThrilokCinemasPandalam,Malayalam,14:30,ExecutiveClass,₹160,31,0
Pathanamthitta,ThrilokCinemasPandalam,Malayalam,14:30,ExecutiveClass1,₹150,127,0
Kasaragod,VgmMultiplexAC2K71Dolby,Malayalam,14:30,VgmGreen,₹190,160,18
Malappuram,LadderCinemasIndianMall,Malayalam,14:45,Executive,₹150,114,7
Kannur,LibertyParadiseThalassery,Malayalam,14:45,Mini,₹129.8,250,175
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,15:00,Recliner,₹400,29,4
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,15:00,Premium,₹99,135,12
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,15:00,Executive,₹99,27,1
