City,Time(IST),Name,Area,Price,Capacity,Booked,Language,Format
Kozhikode,10:00,PalaxiCinemasHiLITEMALLKozhikode,Premium,₹250,223,17,English,2D
Kozhikode,10:00,PalaxiCinemasHiLITEMALLKozhikode,Executive,₹250,51,5,English,2D
Ernakulam,10:00,MYCinemasRedCarpetKariyad,GoldLounge,₹290,32,6,English,2D
Ernakulam,10:00,MYCinemasRedCarpetKariyad,ExecutiveOffline,₹170,96,0,English,2D
Kollam,10:45,MYCinemasRPMallKollam,Sofa,₹250,8,3,English,2D
Kollam,10:45,MYCinemasRPMallKollam,ExecutiveOffline,₹200,89,4,English,2D
Ernakulam,11:00,ShenoysKochi,Diamond,₹220,71,5,English,2D
Palakkad,11:30,CKMVictoryCinemasPeringottukurissi,Sofa,₹180,12,0,Tamil,2D
Palakkad,11:30,CKMVictoryCinemasPeringottukurissi,Standard,₹129.8,112,0,Tamil,2D
Thrissur,12:00,JKCinemas4KDolbyAtmosKizhuthani,Diamond,₹130,53,0,English,2D
Thrissur,12:00,JKCinemas4KDolbyAtmosKizhuthani,Gold,₹125,157,0,English,2D
Kottayam,14:00,DhanyaRemyaKottayam,Dhanya,₹135,465,7,English,2D
Kottayam,14:00,DhanyaRemyaChanganassery,Dhanya,₹135,423,0,English,2D
Kollam,14:00,DhanyaRemyaKollam,Daimond,₹135,529,0,English,2D
Pathanamthitta,14:00,DhanyaRemyaPathanamthitta,DhanyaCircle,₹135,422,0,English,2D
Trivandrum,14:00,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Platinum,₹165,22,2,English,2D
Trivandrum,14:00,LeninCinemas4K3DDolbyAtmosKSFDCTrivandrum,Gold,₹145,144,0,English,2D
Kozhikode,14:15,AashirvadCineplexxKozhikode,Platinum,₹220,27,0,English,2D
Kozhikode,14:15,AashirvadCineplexxKozhikode,Gold,₹200,54,0,English,2D
Trivandrum,14:45,ThapasyaCineHouseAttingal,Circle,₹130,436,24,English,2D
Kollam,14:45,RevathyCinemaxRGBRealLaserParippally,Platinum,₹250,34,34,English,2D
Kollam,14:45,RevathyCinemaxRGBRealLaserParippally,Gold,₹150,234,234,English,2D
Ernakulam,15:10,MYCinemasKSRTComplexAngamalyKerala,Executive,₹170,154,15,English,2D
Ernakulam,15:10,MYCinemasKSRTComplexAngamalyKerala,Recliner,₹350,16,4,English,2D
Thrissur,16:15,PalaxiCinemasHiliteMallThrissur,Premium,₹320,215,14,English,2D
Thrissur,16:15,PalaxiCinemasHiliteMallThrissur,Lounger,₹320,22,1,English,2D
Thrissur,16:30,PalaxiCinemasHiliteMallThrissur,Premium,₹320,215,14,English,2D
Thrissur,16:30,PalaxiCinemasHiliteMallThrissur,Lounger,₹320,22,1,English,2D
Kannur,16:30,ArchanaCineplexRGBLaser4K3DATMOSPayyanur,Standard,₹129.7,131,0,English,2D
Trivandrum,16:30,ThapasyaCineHouseAttingal,Circle,₹130,436,26,English,2D
Palakkad,16:30,CKMVictoryCinemasPeringottukurissi,Sofa,₹180,12,0,Tamil,2D
Palakkad,16:30,CKMVictoryCinemasPeringottukurissi,Standard,₹129.8,112,0,Tamil,2D
Kozhikode,16:30,AashirvadCineplexxKozhikode,Platinum,₹220,27,0,English,2D
Kozhikode,16:30,AashirvadCineplexxKozhikode,Gold,₹200,54,5,English,2D
Thrissur,16:30,PalaxiCinemasHiliteMallThrissur,Premium,₹270,215,18,English,2D
Thrissur,16:30,PalaxiCinemasHiliteMallThrissur,Lounger,₹280,22,1,English,2D
Idukki,16:45,AashirvadCineplexxThodupuzha,Platinum,₹220,9,0,English,2D
Idukki,16:45,AashirvadCineplexxThodupuzha,Gold,₹200,55,0,English,2D
Idukki,16:45,AashirvadCineplexxThodupuzha,Silver,₹165,115,0,English,2D
Kottayam,17:00,GoodwillCinemas4KRGBLASERAtmos3DKallara,Recliner,₹300,17,0,English,2D
