City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kannur,SavithaTheatreKannur,Malayalam,17:30,Melody,₹177,249,30
Kannur,SavithaTheatreKannur,Malayalam,20:30,Melody,₹177,249,90
Thrissur,InoxSobhaCityMall,Malayalam,09:30,RoyalRecliner,₹250,15,0
Thrissur,InoxSobhaCityMall,Malayalam,09:30,Club,₹180,221,0
Thrissur,InoxSobhaCityMall,Malayalam,09:30,Royal,₹180,44,0
Thrissur,InoxSobhaCityMall,Malayalam,09:30,Executive,₹150,36,0
Trivandrum,PvrLuluTrivandrum,Malayalam,09:30,Recliner,₹330,9,5
Trivandrum,PvrLuluTrivandrum,Malayalam,09:30,Prime,₹200,76,19
Trivandrum,PvrLuluTrivandrum,Malayalam,09:30,Classic,₹180,105,0
Ernakulam,PvrForumMallKochi,Malayalam,09:30,Recliner,₹380,13,0
Ernakulam,PvrForumMallKochi,Malayalam,09:30,Elite,₹200,218,29
Ernakulam,PvrForumMallKochi,Malayalam,09:30,Prime,₹190,60,0
Ernakulam,PvrForumMallKochi,Malayalam,09:30,Classic,₹180,40,0
Ernakulam,CinepolisVipCentreSquareMallKochi,Malayalam,09:45,VipExecutive,₹380,22,2
Ernakulam,CinepolisVipCentreSquareMallKochi,Malayalam,09:45,VipPremium,₹430,54,8
Ernakulam,PvrLuluKochi,Malayalam,09:50,Recliner,₹380,13,4
Ernakulam,PvrLuluKochi,Malayalam,09:50,Prime,₹220,92,6
Ernakulam,PvrLuluKochi,Malayalam,09:50,ClassicPlus,₹190,126,13
Ernakulam,PvrLuluKochi,Malayalam,09:50,Classic,₹170,54,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,09:50,PlatinumExecutive,₹150,32,2
Trivandrum,CinepolisMotTrivandrum,Malayalam,09:50,PlatinumPremium,₹150,33,2
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,10:00,3DSilver,₹210,28,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,10:00,3DGold,₹230,84,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,10:00,3DPlatinum,₹250,42,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,10:00,3DRecliner,₹430,12,0
Kozhikode,ArcCoronation4KDolbyAtmos,Malayalam,10:00,Elite3D,₹200,146,20
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:00,Normal,₹140,38,4
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:00,Executive,₹140,69,4
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:00,Premium,₹140,56,3
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:05,Normal,₹140,34,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:05,Executive,₹140,136,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:05,Premium,₹140,137,0
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:10,Normal,₹130,30,6
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:10,Executive,₹130,45,1
Ernakulam,CinepolisCentreSquareMallKochi,Malayalam,10:10,Premium,₹130,96,14
Kannur,AlakodeFilmCity4KDolbyAtmos,Malayalam,10:15,Nakshatra3D,₹180,212,3
Kannur,MagicFramesDowntownMallThalassery,Malayalam,10:25,Gold3D,₹170,136,17
Kannur,CrownCinema2KDolbyTaliparamba,Malayalam,10:30,Crown,₹150,201,18
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:30,Recliner,₹300,23,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:30,Premium,₹150,88,3
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:30,Executive,₹100,17,4
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:30,Lounger,₹180,14,0
Kasaragod,VgmMultiplexAC2K71Dolby,Malayalam,10:30,VgmRed3D,₹210,161,16
Alappuzha,SanthoshVallakaliCineComplex,Malayalam,10:30,KingCircle,₹150,256,58
Kannur,ArchanaCineplexRgbLaser4K3DAtmosPayyanur,Malayalam,10:30,Standard3D,₹149.7,131,10
Kasaragod,MagicFramesMehboobTheatreComplex4KKasaragod,Malayalam,10:30,Executive3D,₹159.7,222,10
Kollam,MyCinemasHJComplexKarunagapally,Malayalam,10:30,3DClassicPack140,₹140,194,0
Kollam,MyCinemasRpMallKollamKerala,Malayalam,10:40,3DPremiumPackage210,₹210,96,7
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:40,Normal,₹99,29,4
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:40,Executive,₹99,83,7
Kozhikode,CinepolisGokulamGalleriaMall,Malayalam,10:40,Premium,₹99,44,5
Trivandrum,ArtechCinemasTrivandrum,Malayalam,10:40,Platinum,₹180,106,7
Trivandrum,ArtechCinemasTrivandrum,Malayalam,10:40,Silver,₹160,90,0
Kozhikode,AshokCnc4KDolbyAtmosTrippleBeam3DVadakara,Malayalam,10:45,Platinum3D,₹180,221,2
Kozhikode,AshokCnc4KDolbyAtmosTrippleBeam3DVadakara,Malayalam,10:45,Diamond3D,₹159.8,210,1
Kottayam,AnupamaTheatreDolby71Kottayam,Malayalam,10:45,PremiumBalcony3D,₹170,149,8
Kottayam,AnupamaTheatreDolby71Kottayam,Malayalam,10:45,UpperCircle3D,₹130,473,2
Kottayam,AnupamaTheatreDolby71Kottayam,Malayalam,10:45,Circle3D,₹140,194,194
Kottayam,ApsaraTheatreDolby71Changanassery,Malayalam,10:45,KingsLounge3D,₹142,115,0
Kottayam,ApsaraTheatreDolby71Changanassery,Malayalam,10:45,RoyalLounge3D,₹170,160,4
Kottayam,ApsaraTheatreDolby71Changanassery,Malayalam,10:45,PrinceLounge3D,₹130,268,0
Kollam,SreeSailamCineHouse4KKadakkal,Malayalam,11:00,Platinum3D,₹165,136,0
Kollam,SreeSailamCineHouse4KKadakkal,Malayalam,11:00,PlatinumFamilyCircle3D,₹165,96,0
Kollam,SreeSailamCineHouse4KKadakkal,Malayalam,11:00,Gold3D,₹155,294,0
Kollam,SreeSailamCineHouse4KKadakkal,Malayalam,11:00,GoldFamily3D,₹155,94,0
Kozhikode,RegalCinemasKozhikode,Malayalam,11:00,FirstclassSc3,₹240,165,0
Trivandrum,KairaliSreeNilaRgbLaser4KDolbyAtmos,Malayalam,11:00,Platinum,₹155,259,11
Ernakulam,MyCinemasRedCarpetKariyad,Malayalam,11:00,3DExecutivePack170,₹170,96,0
Ernakulam,MyCinemasRedCarpetKariyad,Malayalam,11:00,3DGoldLoungePack300,₹300,32,0
Trivandrum,SreeKaleeswarySreeSaraswathy2K3DKaliyikkav,Malayalam,11:00,RoyalCircle,₹150,177,0
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,11:00,Recliner,₹399,117,5
Alappuzha,SvCinemasKayamkulam,Malayalam,11:00,Standard3D,₹180,108,0
Palakkad,MLalAashirvadCineplexxShoranur,Malayalam,11:00,Sofa,₹200,30,8
Palakkad,MLalAashirvadCineplexxShoranur,Malayalam,11:00,Platinum,₹140,92,7
Trivandrum,SuryaMultiplex4KDolbyAtmosNedumangad,Malayalam,11:00,Executive3D,₹430,24,0
Trivandrum,SuryaMultiplex4KDolbyAtmosNedumangad,Malayalam,11:00,Gold3D,₹160,195,0
Trivandrum,SpCinemas2KAuro111Peyad,Malayalam,11:00,Friends,₹180,162,0
Idukki,EvmMathaCinemaAdimali,Malayalam,11:00,Screen2,₹150,122,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Malayalam,11:00,Recliner3D,₹340,13,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Malayalam,11:00,Platinum3D,₹210,72,0
Ernakulam,AashirvadCineplexxGrandCentreMallMuvattupuzha,Malayalam,11:00,Gold3D,₹190,106,0
Kollam,RamrajMovies,Malayalam,11:00,Recliner,₹300,21,0
Kollam,RamrajMovies,Malayalam,11:00,Silver,₹150,147,0
Trivandrum,VimalaCinemas4KAtmosVarkala,Malayalam,11:00,Recliner3D,₹380,8,0
Trivandrum,VimalaCinemas4KAtmosVarkala,Malayalam,11:00,Executive3D,₹180,300,6
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,11:00,Recliner,₹340,17,0
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,11:00,Platinum,₹160,45,7
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,11:00,Gold,₹129,149,0
Alappuzha,MLalCineplexxAashirvadHaripad,Malayalam,11:00,Silver,₹80,21,0
Pathanamthitta,TrinityMovieMaxPathanamthitta,Malayalam,11:00,Special3D,₹180,110,22
Kannur,AuraCinemasPeravoor,Malayalam,11:00,Screen13D,₹160,162,0
Palakkad,BalaCinemasDolbyAtmosLaserTrippleBeam3D,Malayalam,11:15,Platinum3D,₹190,14,0
Palakkad,BalaCinemasDolbyAtmosLaserTrippleBeam3D,Malayalam,11:15,Gold3D,₹140,133,0
Kottayam,SuryaTheater4KDolbyAtmosErattupetta,Malayalam,11:15,Silver,₹150,194,66
Alappuzha,SnTheatreHaripad,Malayalam,11:15,Screen1,₹110,175,0
Wayanad,BlueMoonTheatrePulpally,Malayalam,11:15,Audi2,₹110,168,0
Alappuzha,RaibanCineHouseAlleppey,Malayalam,11:15,Balcony,₹180,211,0
Alappuzha,RaibanCineHouseAlleppey,Malayalam,11:15,Executive,₹165,73,0
Alappuzha,RaibanCineHouseAlleppey,Malayalam,11:15,FirstClass,₹149.01,313,4
Palakkad,JayabharathTheatreVadakkencherry,Malayalam,11:15,Screen1,₹150,293,90
Idukki,AashirvadCineplexxThodupuzha,Malayalam,11:15,Gold,₹185,69,3
Idukki,AashirvadCineplexxThodupuzha,Malayalam,11:15,Silver,₹155,254,7
Kollam,JbCinemas4K3DNallila,Malayalam,11:15,Blue3D,₹159.83,242,3
Palakkad,SnehaCinemaACAlathur,Malayalam,11:15,Sofa,₹180,20,0
Palakkad,SnehaCinemaACAlathur,Malayalam,11:15,Platinum,₹150,136,22
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,11:15,Platinum,₹220,27,3
Kozhikode,AashirvadCineplexxKozhikode,Malayalam,11:15,Gold,₹200,54,0
Palakkad,MagicFramesCinemas4KLesar3DDolbyAtmos,Malayalam,11:20,Recliner3D,₹320,14,0
Palakkad,MagicFramesCinemas4KLesar3DDolbyAtmos,Malayalam,11:20,Gold3D,₹170,246,0
Thrissur,ShadowCinemasPazhayannur,Malayalam,11:30,Platinum3D,₹220,16,0
Thrissur,ShadowCinemasPazhayannur,Malayalam,11:30,Gold3D,₹160,192,7
Palakkad,KrvMoviesKottayi,Malayalam,11:30,FirstClass3D,₹159.8,125,1
Trivandrum,NewTheatre4KRgbLaserDolbyAtmosTrivandrum,Malayalam,11:30,Elite,₹150,200,0
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,11:30,Platinum,₹250,16,0
Kottayam,AnchaniCinemas4KDolbyAtmosPallickathodu,Malayalam,11:30,Gold,₹150,171,0
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Malayalam,11:30,Platinum3D,₹280,16,0
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Malayalam,11:30,Gold3D,₹159,166,5
Palakkad,SyndicateCinemasKoppam4KDolbyAtmosRgbLaser,Malayalam,11:30,PlatinumCouple3D,₹280,4,2
Kollam,AashirvadCineplexxKottiyam,Malayalam,11:30,Sofa3D,₹260,15,0
Kollam,AashirvadCineplexxKottiyam,Malayalam,11:30,Platinum3D,₹230,45,0
Kollam,AashirvadCineplexxKottiyam,Malayalam,11:30,Gold3D,₹200,109,0
Kottayam,UgmCinemasEttumanoor,Malayalam,11:30,Platinum3D,₹280,16,0
Kottayam,UgmCinemasEttumanoor,Malayalam,11:30,Gold3D,₹180,171,4
Trivandrum,SwaramLayamCinemasKattakada,Malayalam,11:30,Layam3D,₹159.8,143,0
Alappuzha,ParadiseCinemaCherthala,Malayalam,11:30,Platinum3D,₹190,180,8
Alappuzha,ParadiseCinemaCherthala,Malayalam,11:30,Gold3D,₹170,207,11
Ernakulam,CasinoTalkiesAC2K3DDolbySurround71Aluva,Malayalam,11:30,Daimond3DGlass,₹180,442,21
Palakkad,KairaliSreeTheatreChittur,Malayalam,11:30,Platinum,₹105,234,8
Ernakulam,AashirvadCineplexxPerumbavoor,Malayalam,11:30,Platinum,₹165,26,16
Ernakulam,AashirvadCineplexxPerumbavoor,Malayalam,11:30,Gold,₹140,167,5
Trivandrum,DreamsAttingal,Malayalam,11:30,Recliner3D,₹380,15,1
Trivandrum,DreamsAttingal,Malayalam,11:30,Sofa3D,₹230,120,12
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,11:30,Recliner3D,₹320,10,1
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,11:30,Sofa3D,₹230,12,0
Kollam,DevaCarnivalCinemasDMallPunalur,Malayalam,11:30,Silver3D,₹159.7,161,26
Kollam,RevathyCinemaxRgbRealLaserParippally,Malayalam,11:30,Platinum3D,₹280,34,0
Kollam,RevathyCinemaxRgbRealLaserParippally,Malayalam,11:30,Gold3D,₹180,234,8
Kannur,LibertyParadiseThalassery,Malayalam,11:30,Suite3D,₹179.8,324,249
Alappuzha,SwathyScreensNooranad,Malayalam,11:30,Premium3D,₹190,310,0
Alappuzha,SwathyScreensNooranad,Malayalam,11:30,RedPlus3D,₹240,24,2
Idukki,GCinemaxMultiplex,Malayalam,11:45,Audi2,₹150,155,4
Idukki,AiswaryaCinemasKattappana,Malayalam,12:00,Diamond3D,₹159,172,10
Thrissur,JosTheatre4KRgbLaserAtmosThrissur,Malayalam,12:00,Sofa3D,₹250,18,3
Thrissur,JosTheatre4KRgbLaserAtmosThrissur,Malayalam,12:00,Club3D,₹170,282,25
Ernakulam,ShafazLaserGrand4KTheatreNorthParavoor,Malayalam,12:00,PremiumSofa3D,₹250,21,0
Ernakulam,ShafazLaserGrand4KTheatreNorthParavoor,Malayalam,12:00,PearlCircle3D,₹150,314,19
Ernakulam,SangeetaCinemaKochi,Malayalam,12:00,BlueCircle,₹150,187,18
Idukki,SilverHillsCinemas4KLaser3DDolby71,Malayalam,12:00,Silver3D,₹160,172,0
Thrissur,JkCinemas4KDolbyAtmosKizhuthani,Malayalam,12:00,Diamond,₹130,53,0
Thrissur,JkCinemas4KDolbyAtmosKizhuthani,Malayalam,12:00,Gold,₹125,157,0
Thrissur,ShivadamCinemasRgb4KLaserAtmosTripleBeam3D,Malayalam,12:00,Platinum3D,₹310,21,0
Thrissur,ShivadamCinemasRgb4KLaserAtmosTripleBeam3D,Malayalam,12:00,Gold3D,₹190,131,0
Thrissur,ShivadamCinemasRgb4KLaserAtmosTripleBeam3D,Malayalam,12:00,Silver3D,₹159,20,0
Kozhikode,CityMallCinemasThamarassery,Malayalam,12:00,Platinum,₹260,9,0
Kozhikode,CityMallCinemasThamarassery,Malayalam,12:00,Gold,₹160,78,11
Thrissur,SreekaleeswaryCinemasDolbyAtmosKodungallur,Malayalam,12:00,Platinum3D,₹230,45,0
Thrissur,SreekaleeswaryCinemasDolbyAtmosKodungallur,Malayalam,12:00,Gold3D,₹180,127,1
Thrissur,JkCinemas4KDolbyAtmosThriprayar,Malayalam,12:00,Luxury3D,₹250,15,0
Thrissur,JkCinemas4KDolbyAtmosThriprayar,Malayalam,12:00,Diamond3D,₹180,85,0
Thrissur,JkCinemas4KDolbyAtmosThriprayar,Malayalam,12:00,Gold3D,₹159.8,85,0
Kozhikode,ChithraCineplex4KDtsXKozhikodeMannurValavu,Malayalam,12:00,Sofa,₹230,21,0
Kozhikode,ChithraCineplex4KDtsXKozhikodeMannurValavu,Malayalam,12:00,Gold,₹159.8,220,2
Trivandrum,PvrKripaThampanoorTrivandrum,Malayalam,12:05,Prime,₹185,16,3
Trivandrum,PvrKripaThampanoorTrivandrum,Malayalam,12:05,Classic,₹165,196,5
Ernakulam,KavithaTheatre4K3DDolby71Ernakulam,Malayalam,12:10,GoldCircle3D,₹190,306,31
Ernakulam,KavithaTheatre4K3DDolby71Ernakulam,Malayalam,12:10,SilverCircle3D,₹170,770,25
Ernakulam,KavithaTheatre4K3DDolby71Ernakulam,Malayalam,12:10,Sofa3D,₹280,23,0
Thrissur,RagamTheatre4KDolbyAtmosThrissur,Malayalam,12:15,Balcony,₹175,197,18
Thrissur,RagamTheatre4KDolbyAtmosThrissur,Malayalam,12:15,FirstClass,₹145,550,58
Ernakulam,ShenoysKochi,Malayalam,12:15,Lounge3D,₹280,26,4
Ernakulam,ShenoysKochi,Malayalam,12:15,Diamond3D,₹210,88,2
Ernakulam,MCinemas4K3DDolbyAtmosVarapuzha,Malayalam,12:30,Audi23D,₹190,182,6
Ernakulam,PvrLuluKochi,Malayalam,12:30,Recliner,₹380,10,0
Ernakulam,PvrLuluKochi,Malayalam,12:30,Prime,₹230,108,41
Ernakulam,PvrLuluKochi,Malayalam,12:30,ClassicPlus,₹210,138,15
Ernakulam,PvrLuluKochi,Malayalam,12:30,Classic,₹170,69,0
Thrissur,SreelakshmiCinemaAmballur4K2KLaserProjection,Malayalam,12:30,Gold,₹150,145,5
Ernakulam,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Malayalam,12:30,Platinum,₹260,11,0
Ernakulam,NewCentralTalkiesDolbyAtmos2KAnd3DThripun,Malayalam,12:30,Gold,₹200,129,4
Thrissur,InoxSobhaCityMall,Malayalam,12:45,RoyalRecliner,₹340,15,3
Thrissur,InoxSobhaCityMall,Malayalam,12:45,Club,₹240,221,4
Thrissur,InoxSobhaCityMall,Malayalam,12:45,Royal,₹240,44,24
Thrissur,InoxSobhaCityMall,Malayalam,12:45,Executive,₹170,36,0
Trivandrum,PvrLuluTrivandrum,Malayalam,12:45,Recliner,₹380,9,4
Trivandrum,PvrLuluTrivandrum,Malayalam,12:45,Prime,₹220,76,37
Trivandrum,PvrLuluTrivandrum,Malayalam,12:45,Classic,₹180,105,15
Ernakulam,PvrForumMallKochi,Malayalam,12:45,Recliner,₹380,13,0
Ernakulam,PvrForumMallKochi,Malayalam,12:45,Elite,₹210,218,13
Ernakulam,PvrForumMallKochi,Malayalam,12:45,Prime,₹200,60,0
Ernakulam,PvrForumMallKochi,Malayalam,12:45,Classic,₹190,40,0
Thrissur,DCinemaaMughalMallBarco4KLaserKodungallur,Malayalam,12:45,Gold3D,₹130,225,17
Ernakulam,PvrOberonMallKochi,Malayalam,12:50,Recliner,₹325,14,0
Ernakulam,PvrOberonMallKochi,Malayalam,12:50,ClassicPlus,₹175,115,12
Ernakulam,PvrOberonMallKochi,Malayalam,12:50,Classic,₹165,53,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,13:00,3DSilver,₹210,28,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,13:00,3DGold,₹230,84,0
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,13:00,3DPlatinum,₹250,42,6
Kozhikode,MirajCinemasBlueDiamondMallCalicut,Malayalam,13:00,3DRecliner,₹430,12,1
