City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kannur,SavithaTheatreKannur,Malayalam,11:30,Melody,₹177,444,77
Kannur,SavithaTheatreKannur,Malayalam,14:30,Melody,₹177,444,120
Kannur,SavithaTheatreKannur,Malayalam,17:30,Melody,₹177,444,98
Kannur,SavithaTheatreKannur,Malayalam,20:45,Melody,₹177,444,268
Thrissur,RagamTheatre4KDolbyAtmosThrissur,Malayalam,09:30,Balcony,₹175,197,23
Thrissur,RagamTheatre4KDolbyAtmosThrissur,Malayalam,09:30,FirstClass,₹145,550,96
Ernakulam,PvrForumMallKochi,Malayalam,09:30,Recliner,₹530,13,2
Ernakulam,PvrForumMallKochi,Malayalam,09:30,Elite,₹260,184,14
Ernakulam,PvrForumMallKochi,Malayalam,09:30,Prime,₹240,69,0
Ernakulam,PvrForumMallKochi,Malayalam,09:30,Classic,₹230,46,1
Thrissur,InoxSobhaCityMall,Malayalam,09:40,RoyalRecliner,₹250,14,3
Thrissur,InoxSobhaCityMall,Malayalam,09:40,Club,₹180,256,6
Thrissur,InoxSobhaCityMall,Malayalam,09:40,Royal,₹180,51,22
Thrissur,InoxSobhaCityMall,Malayalam,09:40,Executive,₹150,36,0
Trivandrum,PvrLuluTrivandrum,Malayalam,09:45,LuxePrime,₹730,26,5
Trivandrum,PvrLuluTrivandrum,Malayalam,09:45,Luxe,₹580,24,0
Ernakulam,PvrForumMallKochi,Malayalam,09:45,LuxePrime,₹580,42,10
Ernakulam,PvrForumMallKochi,Malayalam,09:45,Luxe,₹480,16,0
Ernakulam,PvrLuluKochi,Malayalam,09:50,Recliner,₹530,54,8
Ernakulam,PvrOberonMallKochi,Malayalam,09:50,Recliner,₹345,14,0
Ernakulam,PvrOberonMallKochi,Malayalam,09:50,ClassicPlus,₹195,115,14
Ernakulam,PvrOberonMallKochi,Malayalam,09:50,Classic,₹175,53,1
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:00,Normal,₹160,40,0
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:00,Executive,₹180,160,10
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:00,Premium,₹200,92,23
Trivandrum,CinepolisMotTrivandrum,Malayalam,10:00,Vip,₹400,15,3
Kozhikode,ArcCoronation4KDolbyAtmos,Malayalam,10:00,Sofa3D,₹290,46,0
Kozhikode,ArcCoronation4KDolbyAtmos,Malayalam,10:00,Elite3D,₹200,180,33
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:00,Recliner,₹300,55,6
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:00,Premium,₹150,169,11
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:00,Executive,₹100,75,16
Kozhikode,PalaxiCinemasHiLiteMallKozhikode,Malayalam,10:00,Lounger,₹180,32,5
Kozhikode,SandhyaCineHouseBalussery,Malayalam,10:00,Class1,₹170,156,25
Ernakulam,CinepolisVipCentreSquareMallKochi,Malayalam,10:00,VipExecutive,₹400,20,0
