State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Trivandrum,"BMS|NewTheatre4KRgbLaserDolbyAtmosTrivandrum",Malayalam,11:30,Elite,₹150,173,3
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,13:30,Recliner,₹199,9,1
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,13:30,Classic,₹99,39,0
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,13:30,ClassicPlus,₹99,91,5
Kerala,Kochi,"BMS|PvrLuluKochi",Malayalam,13:30,Prime,₹99,64,14
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,14:05,RoyalRecliner,₹199,10,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,14:05,Club,₹99,66,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,14:05,Executive,₹99,22,0
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,14:05,Royal,₹99,28,15
Kerala,Puthenvelikkara,"BMS|ManuDMaxCinemasPuthenvelikkara",Malayalam,15:00,Diamond,₹110,252,0
Kerala,Thalassery,"BMS|MagicFramesDowntownMallThalassery",Malayalam,16:15,Gold,₹140,131,0
Kerala,Puthenvelikkara,"BMS|ManuDMaxCinemasPuthenvelikkara",Malayalam,18:30,Diamond,₹110,252,2
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,19:30,Recliner,₹199,8,4
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,19:30,Classic,₹99,60,7
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,19:30,Prime,₹99,39,14
Kerala,Puthenvelikkara,"BMS|ManuDMaxCinemasPuthenvelikkara",Malayalam,21:30,Diamond,₹110,252,0
